"pbm_1_shop";"PBM-1 Mariner";;
"pbm_1_0";"Martin Company | PBM-1 Mariner";;
"pbm_1_1";"PBM-1 Mariner";;
"pbm_1_2";"PBM-1";;
#
"pbm_3_shop";"PBM-3 Mariner";;
"pbm_3_0";"Martin Company | PBM-3 Mariner";;
"pbm_3_1";"PBM-3 Mariner";;
"pbm_3_2";"PBM-3";;
#
"p-400_shop";"P-400 Airacobra";;
"p-400_0";"Bell Aircraft Corporation | P-400 Airacobra";;
"p-400_1";"P-400 Airacobra";;
"p-400_2";"P-400";;
#
"p-38e_shop";"P-38E Lightning";;
"p-38e_0";"Lockheed Corporation | P-38E Lightning";;
"p-38e_1";"P-38E Lightning";;
"p-38e_2";"P-38E";;
#
"yp-38_shop";"YP-38 Lightning";;
"yp-38_0";"Lockheed Corporation | YP-38 Lightning";;
"yp-38_1";"YP-38 Lightning";;
"yp-38_2";"YP-38";;
#
"p-38g_shop";"P-38G-1 Lightning";;
"p-38g_0";"Lockheed Corporation | P-38G-1 Lightning | Block 1";;
"p-38g_1";"P-38G-1 Lightning";;
"p-38g_2";"P-38G-1";;
#
"p-39n_shop";"P-39N-0 Airacobra";;
"p-39n_0";"Bell Aircraft Corporation | P-39N-0 Airacobra | Block 0";;
"p-39n_1";"P-39N-0 Airacobra";;
"p-39n_2";"P-39N-0";;
#
"p-39q_5_shop";"P-39Q-5 Airacobra";;
"p-39q_5_0";"Bell Aircraft Corporation | P-39Q-5 Airacobra | Block 5";;
"p-39q_5_1";"P-39Q-5 Airacobra";;
"p-39q_5_2";"P-39Q-5";;
#
"p-36g_shop";"P-36G Hawk";;
"p-36g_0";"Curtiss-Wright Corporation | P-36G Hawk";;
"p-36g_1";"P-36G Hawk";;
"p-36g_2";"P-36G";;
#
"p-40e_shop";"P-40E-1 Warhawk";;
"p-40e_0";"Curtiss-Wright Corporation | P-40E-1 Warhawk | Block 1";;
"p-40e_1";"P-40E-1 Warhawk";;
"p-40e_2";"P-40E-1";;
#
"p-40e_td_shop";"P-40E-1 Warhawk [TD]";;
"p-40e_td_0";"Curtiss-Wright Corporation | P-40E-1 Warhawk | Block 1 [Twitch Drop]";;
"p-40e_td_1";"P-40E-1 Warhawk [TD]";;
"p-40e_td_2";"P-40E-1 [TD]";;
#
"p-40f_10_shop";"P-40F-10 Warhawk";;
"p-40f_10_0";"Curtiss-Wright Corporation | P-40F-10 Warhawk | Block 10";;
"p-40f_10_1";"P-40F-10 Warhawk";;
"p-40f_10_2";"P-40F-10";;
#
"p-51c-10-nt_shop";"P-51C-10 Mustang";;
"p-51c-10-nt_0";"North American Aviation | P-51C-10 Mustang | Block 10";;
"p-51c-10-nt_1";"P-51C-10 Mustang";;
"p-51c-10-nt_2";"P-51C-10";;
#
"f2a-3_shop";"F2A-3 Buffalo";;
"f2a-3_0";"Brewster Aeronautical Corporation | F2A-3 Buffalo";;
"f2a-3_1";"F2A-3 Buffalo";;
"f2a-3_2";"F2A-3";;
#
"f4f-3_shop";"F4F-3 Wildcat";;
"f4f-3_0";"Grumman Aircraft Engineering Corporation | F4F-3 Wildcat";;
"f4f-3_1";"F4F-3 Wildcat";;
"f4f-3_2";"F4F-3";;
#
"f4f-4_shop";"F4F-4 Wildcat";;
"f4f-4_0";"Grumman Aircraft Engineering Corporation | F4F-4 Wildcat";;
"f4f-4_1";"F4F-4 Wildcat";;
"f4f-4_2";"F4F-4";;
#
"f6f-3_shop";"F6F-5 Hellcat";;
"f6f-3_0";"Grumman Aircraft Engineering Corporation | F6F-5 Hellcat";;
"f6f-3_1";"F6F-5 Hellcat";;
"f6f-3_2";"F6F-5";;
#
"f4u-1a_shop";"F4U-1A Corsair";;
"f4u-1a_0";"Chance Vought Corporation | F4U-1A Corsair";;
"f4u-1a_1";"F4U-1A Corsair";;
"f4u-1a_2";"F4U-1A";;
#
"f4u-1a_usmc_shop";"F4U-1A Corsair (USMC)";;
"f4u-1a_usmc_0";"Chance Vought Corporation | F4U-1A Corsair (USMC)";;
"f4u-1a_usmc_1";"F4U-1A Corsair (USMC)";;
"f4u-1a_usmc_2";"F4U-1A (USMC)";;
#
"f4u-1d_shop";"F4U-1D Corsair";;
"f4u-1d_0";"Chance Vought Corporation | F4U-1D Corsair";;
"f4u-1d_1";"F4U-1D Corsair";;
"f4u-1d_2";"F4U-1D";;
#
"p-51_a-36_shop";"A-36 Apache";;
"p-51_a-36_0";"North American Aviation | A-36 Apache";;
"p-51_a-36_1";"A-36 Apache";;
"p-51_a-36_2";"A-36";;
#
"a-20g_shop";"A-20G-25 Havoc";;
"a-20g_0";"Douglas Aircraft Company | A-20G-25 Havoc | Block 25";;
"a-20g_1";"A-20G-25 Havoc";;
"a-20g_2";"A-20G-25";;
#
"sb2c_1c_shop";"SB2C-1C Helldiver";;
"sb2c_1c_0";"Curtiss-Wright Corporation | SB2C-1C Helldiver";;
"sb2c_1c_1";"SB2C-1 Helldiver";;
"sb2c_1c_2";"SB2C-1";;
#
"sb2c_4_shop";"SB2C-4 Helldiver";;
"sb2c_4_0";"Curtiss-Wright Corporation | SB2C-4 Helldiver";;
"sb2c_4_1";"SB2C-4 Helldiver";;
"sb2c_4_2";"SB2C-4";;
#
"b_34_shop";"B-34 Lexington";;
"b_34_0";"Lockheed Corporation | B-34 Lexington";;
"b_34_1";"B-34 Lexington";;
"b_34_2";"B-34";;
#
"b_25j_1_shop";"B-25J-1 Mitchell";;
"b_25j_1_0";"North American Aviation | B-25J-1 Mitchell | Block 1";;
"b_25j_1_1";"B-25J-1 Mitchell";;
"b_25j_1_2";"B-25J-1";;
#
"b_25j_20_shop";"B-25J-20 Mitchell";;
"b_25j_20_0";"North American Aviation | B-25J-20 Mitchell | Block 20";;
"b_25j_20_1";"B-25J-20 Mitchell";;
"b_25j_20_2";"B-25J-20";;
#
"p-43a-1_shop";"P-43A-1 Lancer";;
"p-43a-1_0";"Republic Aviation Corporation | P-43A-1 Lancer | Block 1";;
"p-43a-1_1";"P-43A-1 Lancer";;
"p-43a-1_2";"P-43A-1";;
#
"b_26_shop";"B-26 Marauder";;
"b_26_0";"Martin Company | B-26 Marauder";;
"b_26_1";"B-26 Marauder";;
"b_26_2";"B-26";;
#
"a-26c-45-dt_shop";"A-26C-45 Invader";;
"a-26c-45-dt_0";"Douglas Aircraft Company | A-26C-45 Invader | Block 45";;
"a-26c-45-dt_1";"A-26C-45 Invader";;
"a-26c-45-dt_2";"A-26C-45";;
#
"a_26c_shop";"A-26C Invader";;
"a_26c_0";"Douglas Aircraft Company | A-26C Invader";;
"a_26c_1";"A-26C Invader";;
"a_26c_2";"A-26C";;
#
"b_26b_c_shop";"B-26B Marauder";;
"b_26b_c_0";"Martin Company | B-26B Marauder";;
"b_26b_c_1";"B-26B Marauder";;
"b_26b_c_2";"B-26B";;
#
"p-63a-10_shop";"P-63A-10 Kingcobra";;
"p-63a-10_0";"Bell Aircraft Corporation | P-63A-10 Kingcobra | Block 10";;
"p-63a-10_1";"P-63A-10 Kingcobra";;
"p-63a-10_2";"P-63A-10";;
#
"p-63a-5_shop";"P-63A-5 Kingcobra";;
"p-63a-5_0";"Bell Aircraft Corporation | P-63A-5 Kingcobra | Block 5";;
"p-63a-5_1";"P-63A-5 Kingcobra";;
"p-63a-5_2";"P-63A-5";;
#
"p-63c-5_shop";"P-63C-5 Kingcobra";;
"p-63c-5_0";"Bell Aircraft Corporation | P-63C-5 Kingcobra | Block 5";;
"p-63c-5_1";"P-63C-5 Kingcobra";;
"p-63c-5_2";"P-63C-5";;
#
"p-63c-5_kingcobra_animal_version_shop";"␠P-63C-5 Kingcobra";;
"p-63c-5_kingcobra_animal_version_0";"␠Bell Aircraft Corporation | P-63C-5 Kingcobra | Block 5";;
"p-63c-5_kingcobra_animal_version_1";"␠P-63C-5 Kingcobra";;
"p-63c-5_kingcobra_animal_version_2";"␠P-63C-5";;
#
"p-38j_shop";"P-38J-15 Lightning";;
"p-38j_0";"Lockheed Corporation | P-38J-15 Lightning | Block 15";;
"p-38j_1";"P-38J-15 Lightning";;
"p-38j_2";"P-38J-15";;
#
"p-38l_shop";"P-38L-5 Lightning";;
"p-38l_0";"Lockheed Corporation | P-38L-5 Lightning | Block 5";;
"p-38l_1";"P-38L-5 Lightning";;
"p-38l_2";"P-38L-5";;
#
"p-51d-5_shop";"P-51D-5 Mustang";;
"p-51d-5_0";"North American Aviation | P-51D-5 Mustang | Block 5";;
"p-51d-5_1";"P-51D-5 Mustang";;
"p-51d-5_2";"P-51D-5";;
#
"p-51_mk1_shop";"P-51 Mustang Mk.1";;
"p-51_mk1_0";"North American Aviation | P-51 Mustang Mk.1";;
"p-51_mk1_1";"P-51 Mustang Mk.1";;
"p-51_mk1_2";"P-51 Mk.1";;
#
"p-47d_22_re_shop";"P-47D-22 Thunderbolt";;
"p-47d_22_re_0";"Republic Aviation Corporation | P-47D-22 Thunderbolt | Block 22";;
"p-47d_22_re_1";"P-47D-22 Thunderbolt";;
"p-47d_22_re_2";"P-47D-22";;
#
"p-47d_shop";"P-47D-25 Thunderbolt";;
"p-47d_0";"Republic Aviation Corporation | P-47D-25 Thunderbolt | Block 25";;
"p-47d_1";"P-47D-25 Thunderbolt";;
"p-47d_2";"P-47D-25";;
#
"f4u-4_shop";"F4U-4 Corsair";;
"f4u-4_0";"Chance Vought Corporation | F4U-4 Corsair";;
"f4u-4_1";"F4U-4 Corsair";;
"f4u-4_2";"F4U-4";;
#
"f8f1_shop";"F8F-1 Bearcat";;
"f8f1_0";"Grumman Aircraft Engineering Corporation | F8F-1 Bearcat";;
"f8f1_1";"F8F-1 Bearcat";;
"f8f1_2";"F8F-1";;
#
"f6f-5n_shop";"F6F-5N Hellcat";;
"f6f-5n_0";"Grumman Aircraft Engineering Corporation | F6F-5N Hellcat";;
"f6f-5n_1";"F6F-5N Hellcat";;
"f6f-5n_2";"F6F-5N";;
#
"pbj_1h_shop";"PBJ-1H Mitchell";;
"pbj_1h_0";"North American Aviation | PBJ-1H Mitchell";;
"pbj_1h_1";"PBJ-1H Mitchell";;
"pbj_1h_2";"PBJ-1H";;
#
"pbj_1j_shop";"PBJ-1J Mitchell";;
"pbj_1j_0";"North American Aviation | PBJ-1J Mitchell";;
"pbj_1j_1";"PBJ-1J Mitchell";;
"pbj_1j_2";"PBJ-1J";;
#
"pbj_1j_1_shop";"PBJ-1J-1 Mitchell";;
"pbj_1j_1_0";"North American Aviation | PBJ-1J-1 Mitchell | Block 1";;
"pbj_1j_1_1";"PBJ-1J-1 Mitchell";;
"pbj_1j_1_2";"PBJ-1J-1";;
#
"p-61c_1_shop";"P-61C-1 Black Widow";;
"p-61c_1_0";"Northrop Corporation | P-61C-1 Black Widow | Block 1";;
"p-61c_1_1";"P-61C-1 Black Widow";;
"p-61c_1_2";"P-61C-1";;
#
"p-61a_1_shop";"P-61A-11 Black Widow";;
"p-61a_1_0";"Northrop Corporation | P-61A-11 Black Widow | Block 11";;
"p-61a_1_1";"P-61A-11 Black Widow";;
"p-61a_1_2";"P-61A-11 Black Widow";;
#
"b-17e_shop";"B-17E Flying Fortress (1941)";;
"b-17e_0";"Boeing Airplane Company | B-17E Flying Fortress | Sperry Ball Turrets (1941)";;
"b-17e_1";"B-17E Flying Fortress (1941)";;
"b-17e_2";"B-17E (1941)";;
#
"b-17e_late_shop";"B-17E Flying Fortress (1942)";;
"b-17e_late_0";"Boeing Airplane Company | B-17E Flying Fortress | Bendix Ball Turrets (1942)";;
"b-17e_late_1";"B-17E Flying Fortress (1942)";;
"b-17e_late_2";"B-17E (1942)";;
#
"pb4y-2_shop";"PB4Y-2 Privateer";;
"pb4y-2_0";"Consolidated Aircraft Corporation | PB4Y-2 Privateer";;
"pb4y-2_1";"PB4Y-2 Privateer";;
"pb4y-2_2";"PB4Y-2";;
#
"btd-1_shop";"BTD-1 Destroyer";;
"btd-1_0";"Douglas Aircraft Company | BTD-1 Destroyer";;
"btd-1_1";"BTD-1 Destroyer";;
"btd-1_2";"BTD-1";;
#
"xf5f_shop";"XF5F Skyrocket";;
"xf5f_0";"Grumman Aircraft Engineering Corporation | XF5F Skyrocket";;
"xf5f_1";"XF5F Skyrocket";;
"xf5f_2";"XF5F";;
#
"xp-50_shop";"XP-50 Skyrocket";;
"xp-50_0";"Grumman Aircraft Engineering Corporation | XP-50 Skyrocket";;
"xp-50_1";"XP-50 Skyrocket";;
"xp-50_2";"XP-50";;
#
"xp-55_shop";"XP-55 Ascender";;
"xp-55_0";"Curtiss-Wright Corporation | XP-55 Ascender";;
"xp-55_1";"XP-55 Ascender";;
"xp-55_2";"XP-55";;
#
"pv_2d_shop";"PV-2D Harpoon";;
"pv_2d_0";"Lockheed Corporation | PV-2D Harpoon";;
"pv_2d_1";"PV-2D Harpoon";;
"pv_2d_2";"PV-2D";;
#
"pbm_3_shop";"PBM-3 Mariner";;
"pbm_3_0";"Martin Company | PBM-3 Mariner";;
"pbm_3_1";"PBM-3 Mariner";;
"pbm_3_2";"PBM-3";;
#
"pbm_5a_shop";"PBM-5A Mariner";;
"pbm_5a_0";"Martin Company | PBM-5A Mariner";;
"pbm_5a_1";"PBM-5A Mariner";;
"pbm_5a_2";"PBM-5A";;
#
"f-82e_shop";"F-82E Twin Mustang";;
"f-82e_0";"North American Aviation | F-82E Twin Mustang";;
"f-82e_1";"F-82E Twin Mustang";;
"f-82e_2";"F-82E";;
#
"f-82g_0";"North American Aviation | F-82G Twin Mustang";;
"f-82g_1";"F-82G Twin Mustang";;
"f-82g_2";"F-82G";;
#
"p-51d-30_usaaf_korea_shop";"P-51D-30 Mustang";;
"p-51d-30_usaaf_korea_0";"North American Aviation | P-51D-30 Mustang | Block 30";;
"p-51d-30_usaaf_korea_1";"P-51D-30 Mustang";;
"p-51d-30_usaaf_korea_2";"P-51D-30";;
#
"p-51h-5_na_shop";"P-51H-5 Mustang";;
"p-51h-5_na_0";"North American Aviation | P-51H-5 Mustang | Block 5";;
"p-51h-5_na_1";"P-51H-5 Mustang";;
"p-51h-5_na_2";"P-51H-5";;
#
"f4u-1c_shop";"F4U-1C Corsair";;
"f4u-1c_0";"Chance Vought Corporation | F4U-1C Corsair";;
"f4u-1c_1";"F4U-1C Corsair";;
"f4u-1c_2";"F4U-1C";;
#
"f4u-4b_shop";"F4U-4B Corsair";;
"f4u-4b_0";"Chance Vought Corporation | F4U-4B Corsair";;
"f4u-4b_1";"F4U-4B Corsair";;
"f4u-4b_2";"F4U-4B";;
#
"f4u-4b_vmf_214_shop";"F4U-4B Corsair (VMF-214)";;
"f4u-4b_vmf_214_0";"Chance Vought Corporation | F4U-4B Corsair (VMF-214)";;
"f4u-4b_vmf_214_1";"F4U-4B Corsair (VMF-214)";;
"f4u-4b_vmf_214_2";"F4U-4B (VMF-214)";;
#
"f8f1b_shop";"F8F-1B Bearcat";;
"f8f1b_0";"Grumman Aircraft Engineering Corporation | F8F-1B Bearcat";;
"f8f1b_1";"F8F-1B Bearcat";;
"f8f1b_2";"F8F-1B";;
#
"f7f1_shop";"F7F-1 Tigercat";;
"f7f1_0";"Grumman Aircraft Engineering Corporation | F7F-1 Tigercat";;
"f7f1_1";"F7F-1 Tigercat";;
"f7f1_2";"F7F-1";;
#
"a-26b_shop";"A-26B-50 Invader";;
"a-26b_0";"Douglas Aircraft Company | A-26B-50 Invader | Block 50";;
"a-26b_1";"A-26B-50 Invader";;
"a-26b_2";"A-26B-50";;
#
"a-26b_10_shop";"A-26B-10 Invader";;
"a-26b_10_0";"Douglas Aircraft Company | A-26B-10 Invader | Block 10";;
"a-26b_10_1";"A-26B-10 Invader";;
"a-26b_10_2";"A-26B-10";;
#
"spitfire_ix_usa_shop";"▃Spitfire LF.IXc";;
"spitfire_ix_usa_0";"▃Supermarine Spitfire | Low-Altitude Fighter, Mk.IXc";;
"spitfire_ix_usa_1";"▃Spitfire LF.IXc";;
"spitfire_ix_usa_2";"▃Spitfire LF.IXc";;
#
"douglas_ad_2_shop";"AD-2 Skyraider";;
"douglas_ad_2_0";"Douglas Aircraft Company | AD-2 Skyraider";;
"douglas_ad_2_1";"AD-2 Skyraider";;
"douglas_ad_2_2";"AD-2";;
#
"douglas_ad_4_shop";"AD-4 Skyraider";;
"douglas_ad_4_0";"Douglas Aircraft Company | AD-4 Skyraider";;
"douglas_ad_4_1";"AD-4 Skyraider";;
"douglas_ad_4_2";"AD-4";;
#
"am_1_mauler_shop";"AM-1 Mauler";;
"am_1_mauler_0";"Martin Company | AM-1 Mauler";;
"am_1_mauler_1";"AM-1 Mauler";;
"am_1_mauler_2";"AM-1";;
#
"douglas_a_1h_shop";"A-1H Skyraider";;
"douglas_a_1h_0";"Douglas Aircraft Company | A-1H Skyraider";;
"douglas_a_1h_1";"A-1H Skyraider";;
"douglas_a_1h_2";"A-1H";;
#
"b-17g_shop";"B-17G-60 Flying Fortress";;
"b-17g_0";"Boeing Airplane Company | B-17G-60 Flying Fortress | Block 60";;
"b-17g_1";"B-17G-60 Flying Fortress";;
"b-17g_2";"B-17G-60";;
#
"b_24d_shop";"B-24D-25 Liberator";;
"b_24d_0";"Consolidated Aircraft Corporation | B-24D-25 Liberator | Block 25";;
"b_24d_1";"B-24D-25 Liberator";;
"b_24d_2";"B-24D-25";;
#
"b-29_shop";"B-29A Superfortress";;
"b-29_0";"Boeing Airplane Company | B-29A Superfortress";;
"b-29_1";"B-29A Superfortress";;
"b-29_2";"B-29A";;
#
"p-51d-20-na_shop";"P-51D-20 Mustang";;
"p-51d-20-na_0";"North American Aviation | P-51D-20 Mustang | Block 20";;
"p-51d-20-na_1";"P-51D-20 Mustang";;
"p-51d-20-na_2";"P-51D-20";;
#
"xa_38_shop";"XA-38 Grizzly";;
"xa_38_0";"Beechcraft Aircraft Corp. XA-38 Grizzly";;
"xa_38_1";"XA-38 Grizzly";;
"xa_38_2";"XA-38";;
#
"p-38j_marge_shop";"P-38J-15 Lightning [Bong]";;
"p-38j_marge_0";"Lockheed Corporation | Richard Bong's P-38J-15 Lightning | Block 15";;
"p-38j_marge_1";"P-38J-15 Lightning [Bong]";;
"p-38j_marge_2";"P-38J-15";;
#
"p-59a_shop";"P-59A Airacomet";;
"p-59a_0";"Bell Aircraft Corporation | P-59A Airacomet";;
"p-59a_1";"P-59A Airacomet";;
"p-59a_2";"P-59A";;
#
"f4u-6_au-1_shop";"AU-1 Corsair";;
"f4u-6_au-1_0";"Chance Vought Corporation | AU-1 Corsair";;
"f4u-6_au-1_1";"AU-1 Corsair";;
"f4u-6_au-1_2";"AU-1";;
#
"f2g-1_shop";"F2G-1 Super Corsair";;
"f2g-1_0";"Goodyear Aircraft Company | F2G-1 Super Corsair";;
"f2g-1_1";"F2G-1 Super Corsair";;
"f2g-1_2";"F2G-1";;
#
"f7f3_shop";"F7F-3 Tigercat";;
"f7f3_0";"Grumman Aircraft Engineering Corporation | F7F-3 Tigercat";;
"f7f3_1";"F7F-3 Tigercat";;
"f7f3_2";"F7F-3";;
#
"f-80a_shop";"F-80A-5 Shooting Star";;
"f-80a_0";"Lockheed Corporation | F-80A-5 Shooting Star | Block 5";;
"f-80a_1";"F-80A-5 Shooting Star";;
"f-80a_2";"F-80A-5";;
#
"f-80_shop";"F-80C-10 Shooting Star";;
"f-80_0";"Lockheed Corporation | F-80C-10 Shooting Star | Block 10";;
"f-80_1";"F-80C-10 Shooting Star";;
"f-80_2";"F-80C-10";;
#
"f-84b_shop";"F-84B-26 Thunderjet";;
"f-84b_0";"Republic Aviation Corporation | F-84B-26 Thunderjet | Block 26";;
"f-84b_1";"F-84B-26 Thunderjet";;
"f-84b_2";"F-84B-26";;
#
"f-84g_shop";"F-84G-21 Thunderjet";;
"f-84g_0";"Republic Aviation Corporation | F-84G-21 Thunderjet | Block 21";;
"f-84g_1";"F-84G-21 Thunderjet";;
"f-84g_2";"F-84G-21";;
#
"f-86a-5_shop";"F-86A-5 Sabre";;
"f-86a-5_0";"North American Aviation | F-86A-5 Sabre | Block 5";;
"f-86a-5_1";"F-86A-5 Sabre";;
"f-86a-5_2";"F-86A-5";;
#
"f-86f-25_shop";"F-86F-25 Sabre";;
"f-86f-25_0";"North American Aviation | F-86F-25 Sabre | Block 25";;
"f-86f-25_1";"F-86F-25 Sabre";;
"f-86f-25_2";"F-86F-25";;
#
"f2h-2_shop";"F2H-2 Banshee";;
"f2h-2_0";"McDonnell Aircraft Corporation | F2H-2 Banshee";;
"f2h-2_1";"F2H-2 Banshee";;
"f2h-2_2";"F2H-2";;
#
"f9f-2_shop";"F9F-2 Panther";;
"f9f-2_0";"Grumman Aircraft Engineering Corporation | F9F-2 Panther";;
"f9f-2_1";"F9F-2 Panther";;
"f9f-2_2";"F9F-2";;
#
"f9f-5_shop";"F9F-5 Panther";;
"f9f-5_0";"Grumman Aircraft Engineering Corporation | F9F-5 Panther";;
"f9f-5_1";"F9F-5 Panther";;
"f9f-5_2";"F9F-5";;
#
"f9f-8_shop";"F9F-8 Cougar";;
"f9f-8_0";"Grumman Aircraft Engineering Corporation | F9F-8 Cougar";;
"f9f-8_1";"F9F-8 Cougar";;
"f9f-8_2";"F9F-8";;
#
"f3d_1_shop";"F3D-1 Skyknight";;
"f3d_1_0";"Douglas Aircraft Company | F3D-1 Skyknight";;
"f3d_1_1";"F3D-1 Skyknight";;
"f3d_1_2";"F3D-1";;
#
"f-84f_shop";"F-84F Thunderstreak";;
"f-84f_0";"Republic Aviation Corporation | F-84F Thunderstreak";;
